Timestamp,EquipmentId,EngineTemperature,OilPressure
2026-05-08T22:23:31.2298050Z,EQ-2,85.89,49.30
2026-05-08T22:23:41.2298050Z,EQ-3,87.27,43.07
2026-05-08T22:23:51.2298050Z,EQ-2,92.17,48.56
2026-05-08T22:24:01.2298050Z,EQ-1,97.58,44.94
2026-05-08T22:24:11.2298050Z,EQ-4,90.98,42.48
2026-05-08T22:24:21.2298050Z,EQ-2,93.64,41.16
2026-05-08T22:24:31.2298050Z,EQ-2,98.33,44.36
2026-05-08T22:24:41.2298050Z,EQ-3,97.53,42.71
2026-05-08T22:24:51.2298050Z,EQ-2,86.49,45.49
2026-05-08T22:25:01.2298050Z,EQ-4,93.43,43.26
2026-05-08T22:25:11.2298050Z,EQ-2,99.18,45.30
2026-05-08T22:25:21.2298050Z,EQ-3,92.65,41.18
2026-05-08T22:25:31.2298050Z,EQ-3,91.52,46.35
2026-05-08T22:25:41.2298050Z,EQ-1,87.05,46.49
2026-05-08T22:25:51.2298050Z,EQ-1,95.65,48.97
2026-05-08T22:26:01.2298050Z,EQ-3,88.71,45.70
2026-05-08T22:26:11.2298050Z,EQ-4,87.22,41.57
2026-05-08T22:26:21.2298050Z,EQ-2,90.13,42.19
2026-05-08T22:26:31.2298050Z,EQ-3,90.66,42.41
2026-05-08T22:26:41.2298050Z,EQ-2,85.66,40.36
2026-05-08T22:26:51.2298050Z,EQ-1,96.08,44.15
2026-05-08T22:27:01.2298050Z,EQ-1,91.11,48.43
2026-05-08T22:27:11.2298050Z,EQ-4,87.34,41.20
2026-05-08T22:27:21.2298050Z,EQ-1,93.13,48.57
2026-05-08T22:27:31.2298050Z,EQ-2,98.24,46.55
2026-05-08T22:27:41.2298050Z,EQ-1,93.13,44.50
2026-05-08T22:27:51.2298050Z,EQ-3,97.89,41.81
2026-05-08T22:28:01.2298050Z,EQ-4,87.42,48.46
2026-05-08T22:28:11.2298050Z,EQ-4,96.14,41.48
2026-05-08T22:28:21.2298050Z,EQ-3,91.93,40.45
2026-05-08T22:28:31.2298050Z,EQ-3,95.60,47.63
2026-05-08T22:28:41.2298050Z,EQ-3,95.90,43.46
2026-05-08T22:28:51.2298050Z,EQ-1,87.85,46.85
2026-05-08T22:29:01.2298050Z,EQ-1,92.27,43.11
2026-05-08T22:29:11.2298050Z,EQ-4,89.38,47.12
2026-05-08T22:29:21.2298050Z,EQ-4,88.83,43.77
2026-05-08T22:29:31.2298050Z,EQ-1,97.94,45.28
2026-05-08T22:29:41.2298050Z,EQ-3,97.61,48.47
2026-05-08T22:29:51.2298050Z,EQ-4,97.07,42.57
2026-05-08T22:30:01.2298050Z,EQ-3,92.63,48.52
2026-05-08T22:30:11.2298050Z,EQ-4,90.64,48.60
2026-05-08T22:30:21.2298050Z,EQ-1,99.88,48.16
2026-05-08T22:30:31.2298050Z,EQ-3,88.43,49.19
2026-05-08T22:30:41.2298050Z,EQ-2,90.78,45.38
2026-05-08T22:30:51.2298050Z,EQ-4,91.33,42.20
2026-05-08T22:31:01.2298050Z,EQ-2,91.37,41.60
2026-05-08T22:31:11.2298050Z,EQ-3,89.52,45.59
2026-05-08T22:31:21.2298050Z,EQ-3,86.21,48.13
2026-05-08T22:31:31.2298050Z,EQ-2,97.79,42.61
2026-05-08T22:31:41.2298050Z,EQ-3,94.04,46.32
2026-05-08T22:31:51.2298050Z,EQ-3,85.91,41.95
2026-05-08T22:32:01.2298050Z,EQ-3,92.63,40.25
2026-05-08T22:32:11.2298050Z,EQ-4,95.32,42.39
2026-05-08T22:32:21.2298050Z,EQ-2,99.15,42.09
2026-05-08T22:32:31.2298050Z,EQ-1,91.17,42.90
2026-05-08T22:32:41.2298050Z,EQ-1,90.86,44.90
2026-05-08T22:32:51.2298050Z,EQ-3,91.79,43.05
2026-05-08T22:33:01.2298050Z,EQ-2,92.09,46.88
2026-05-08T22:33:11.2298050Z,EQ-4,85.14,46.33
2026-05-08T22:33:21.2298050Z,EQ-1,85.59,43.84
2026-05-08T22:33:31.2298050Z,EQ-3,95.03,43.20
2026-05-08T22:33:41.2298050Z,EQ-1,87.55,49.59
2026-05-08T22:33:51.2298050Z,EQ-4,86.36,42.96
2026-05-08T22:34:01.2298050Z,EQ-2,90.80,46.74
2026-05-08T22:34:11.2298050Z,EQ-3,88.48,44.15
2026-05-08T22:34:21.2298050Z,EQ-2,93.26,47.62
2026-05-08T22:34:31.2298050Z,EQ-3,88.02,48.01
2026-05-08T22:34:41.2298050Z,EQ-2,85.78,49.00
2026-05-08T22:34:51.2298050Z,EQ-3,98.21,40.75
2026-05-08T22:35:01.2298050Z,EQ-1,87.35,43.05
2026-05-08T22:35:11.2298050Z,EQ-1,96.86,46.66
2026-05-08T22:35:21.2298050Z,EQ-4,92.96,47.38
2026-05-08T22:35:31.2298050Z,EQ-1,98.19,45.13
2026-05-08T22:35:41.2298050Z,EQ-2,95.71,48.99
2026-05-08T22:35:51.2298050Z,EQ-2,97.21,42.11
2026-05-08T22:36:01.2298050Z,EQ-2,99.49,45.65
2026-05-08T22:36:11.2298050Z,EQ-3,99.39,40.17
2026-05-08T22:36:21.2298050Z,EQ-2,86.21,44.45
2026-05-08T22:36:31.2298050Z,EQ-1,91.99,47.79
2026-05-08T22:36:41.2298050Z,EQ-1,85.81,48.35
2026-05-08T22:36:51.2298050Z,EQ-3,99.51,44.34
2026-05-08T22:37:01.2298050Z,EQ-4,88.29,41.31
2026-05-08T22:37:11.2298050Z,EQ-2,93.74,47.38
2026-05-08T22:37:21.2298050Z,EQ-2,94.41,45.93
2026-05-08T22:37:31.2298050Z,EQ-3,95.81,41.86
2026-05-08T22:37:41.2298050Z,EQ-4,91.88,42.55
2026-05-08T22:37:51.2298050Z,EQ-2,90.82,40.43
2026-05-08T22:38:01.2298050Z,EQ-4,94.33,44.67
2026-05-08T22:38:11.2298050Z,EQ-3,92.07,40.05
2026-05-08T22:38:21.2298050Z,EQ-4,88.81,42.15
2026-05-08T22:38:31.2298050Z,EQ-2,95.21,44.37
2026-05-08T22:38:41.2298050Z,EQ-3,86.72,44.73
2026-05-08T22:38:51.2298050Z,EQ-4,98.01,47.49
2026-05-08T22:39:01.2298050Z,EQ-1,94.89,45.09
2026-05-08T22:39:11.2298050Z,EQ-3,96.34,46.25
2026-05-08T22:39:21.2298050Z,EQ-4,86.03,48.36
2026-05-08T22:39:31.2298050Z,EQ-3,86.85,40.15
2026-05-08T22:39:41.2298050Z,EQ-3,98.03,43.97
2026-05-08T22:39:51.2298050Z,EQ-2,98.41,44.99
2026-05-08T22:40:01.2298050Z,EQ-4,91.66,41.51
2026-05-08T22:40:11.2298050Z,EQ-2,95.94,49.41
2026-05-08T22:40:21.2298050Z,EQ-1,92.86,49.89
2026-05-08T22:40:31.2298050Z,EQ-4,87.45,44.98
2026-05-08T22:40:41.2298050Z,EQ-2,99.88,46.64
2026-05-08T22:40:51.2298050Z,EQ-4,93.79,42.42
2026-05-08T22:41:01.2298050Z,EQ-4,95.39,45.39
2026-05-08T22:41:11.2298050Z,EQ-1,85.11,40.65
2026-05-08T22:41:21.2298050Z,EQ-2,92.52,42.40
2026-05-08T22:41:31.2298050Z,EQ-3,88.37,44.73
2026-05-08T22:41:41.2298050Z,EQ-1,99.38,48.69
2026-05-08T22:41:51.2298050Z,EQ-2,93.54,47.03
2026-05-08T22:42:01.2298050Z,EQ-4,86.07,48.93
2026-05-08T22:42:11.2298050Z,EQ-2,95.67,40.76
2026-05-08T22:42:21.2298050Z,EQ-4,97.16,41.50
2026-05-08T22:42:31.2298050Z,EQ-2,95.64,45.17
2026-05-08T22:42:41.2298050Z,EQ-2,95.92,48.21
2026-05-08T22:42:51.2298050Z,EQ-3,88.70,49.79
2026-05-08T22:43:01.2298050Z,EQ-1,92.37,44.82
2026-05-08T22:43:11.2298050Z,EQ-3,97.45,48.30
2026-05-08T22:43:21.2298050Z,EQ-1,91.43,49.69
2026-05-08T22:43:31.2298050Z,EQ-4,85.72,41.22
2026-05-08T22:43:41.2298050Z,EQ-2,92.36,49.58
2026-05-08T22:43:51.2298050Z,EQ-1,96.10,47.26
2026-05-08T22:44:01.2298050Z,EQ-2,91.46,41.69
2026-05-08T22:44:11.2298050Z,EQ-2,97.35,43.98
2026-05-08T22:44:21.2298050Z,EQ-3,97.14,48.71
2026-05-08T22:44:31.2298050Z,EQ-1,90.91,44.56
2026-05-08T22:44:41.2298050Z,EQ-1,93.81,47.86
2026-05-08T22:44:51.2298050Z,EQ-2,89.75,43.37
2026-05-08T22:45:01.2298050Z,EQ-3,91.57,48.18
2026-05-08T22:45:11.2298050Z,EQ-2,94.82,43.25
2026-05-08T22:45:21.2298050Z,EQ-2,91.95,40.72
2026-05-08T22:45:31.2298050Z,EQ-2,88.26,44.36
2026-05-08T22:45:41.2298050Z,EQ-2,97.84,40.09
2026-05-08T22:45:51.2298050Z,EQ-2,88.56,49.86
2026-05-08T22:46:01.2298050Z,EQ-2,94.60,46.69
2026-05-08T22:46:11.2298050Z,EQ-2,85.55,44.37
2026-05-08T22:46:21.2298050Z,EQ-1,87.31,45.33
2026-05-08T22:46:31.2298050Z,EQ-1,89.14,41.17
2026-05-08T22:46:41.2298050Z,EQ-4,86.57,40.19
2026-05-08T22:46:51.2298050Z,EQ-2,85.26,44.87
2026-05-08T22:47:01.2298050Z,EQ-1,98.69,46.65
2026-05-08T22:47:11.2298050Z,EQ-4,95.02,40.58
2026-05-08T22:47:21.2298050Z,EQ-2,98.24,44.46
2026-05-08T22:47:31.2298050Z,EQ-1,99.37,48.03
2026-05-08T22:47:41.2298050Z,EQ-1,86.10,44.31
2026-05-08T22:47:51.2298050Z,EQ-1,93.20,40.53
2026-05-08T22:48:01.2298050Z,EQ-1,93.74,48.59
2026-05-08T22:48:11.2298050Z,EQ-1,99.91,48.59
2026-05-08T22:48:21.2298050Z,EQ-4,95.49,48.95
2026-05-08T22:48:31.2298050Z,EQ-4,92.69,43.56
2026-05-08T22:48:41.2298050Z,EQ-4,99.83,47.96
2026-05-08T22:48:51.2298050Z,EQ-4,85.19,42.17
2026-05-08T22:49:01.2298050Z,EQ-1,92.35,48.40
2026-05-08T22:49:11.2298050Z,EQ-4,95.83,49.68
2026-05-08T22:49:21.2298050Z,EQ-4,93.80,49.53
2026-05-08T22:49:31.2298050Z,EQ-4,88.38,48.12
2026-05-08T22:49:41.2298050Z,EQ-1,90.53,45.70
2026-05-08T22:49:51.2298050Z,EQ-1,91.12,40.27
2026-05-08T22:50:01.2298050Z,EQ-1,92.77,40.23
2026-05-08T22:50:11.2298050Z,EQ-2,88.88,49.60
2026-05-08T22:50:21.2298050Z,EQ-4,88.54,44.64
2026-05-08T22:50:31.2298050Z,EQ-2,89.96,46.73
2026-05-08T22:50:41.2298050Z,EQ-1,93.35,44.49
2026-05-08T22:50:51.2298050Z,EQ-1,100.00,47.32
2026-05-08T22:51:01.2298050Z,EQ-1,99.02,48.89
2026-05-08T22:51:11.2298050Z,EQ-3,95.00,48.69
2026-05-08T22:51:21.2298050Z,EQ-4,99.08,43.15
2026-05-08T22:51:31.2298050Z,EQ-2,92.92,41.30
2026-05-08T22:51:41.2298050Z,EQ-4,86.53,48.72
2026-05-08T22:51:51.2298050Z,EQ-4,91.27,47.75
2026-05-08T22:52:01.2298050Z,EQ-2,92.31,49.55
2026-05-08T22:52:11.2298050Z,EQ-1,95.99,42.28
2026-05-08T22:52:21.2298050Z,EQ-4,98.22,47.90
2026-05-08T22:52:31.2298050Z,EQ-1,85.52,44.82
2026-05-08T22:52:41.2298050Z,EQ-3,91.14,42.21
2026-05-08T22:52:51.2298050Z,EQ-3,93.57,42.42
2026-05-08T22:53:01.2298050Z,EQ-4,88.86,41.76
2026-05-08T22:53:11.2298050Z,EQ-3,90.55,49.28
2026-05-08T22:53:21.2298050Z,EQ-1,92.87,48.33
2026-05-08T22:53:31.2298050Z,EQ-2,85.46,45.20
2026-05-08T22:53:41.2298050Z,EQ-2,85.94,40.70
2026-05-08T22:53:51.2298050Z,EQ-1,99.40,41.85
2026-05-08T22:54:01.2298050Z,EQ-2,88.17,44.09
2026-05-08T22:54:11.2298050Z,EQ-4,85.45,42.22
2026-05-08T22:54:21.2298050Z,EQ-1,89.80,42.22
2026-05-08T22:54:31.2298050Z,EQ-2,89.87,40.35
2026-05-08T22:54:41.2298050Z,EQ-2,95.72,42.27
2026-05-08T22:54:51.2298050Z,EQ-3,88.37,46.21
2026-05-08T22:55:01.2298050Z,EQ-1,97.80,43.44
2026-05-08T22:55:11.2298050Z,EQ-2,90.52,49.97
2026-05-08T22:55:21.2298050Z,EQ-4,93.95,40.71
2026-05-08T22:55:31.2298050Z,EQ-4,87.10,47.20
2026-05-08T22:55:41.2298050Z,EQ-3,90.02,49.45
2026-05-08T22:55:51.2298050Z,EQ-3,97.52,43.47
2026-05-08T22:56:01.2298050Z,EQ-4,90.55,48.95
2026-05-08T22:56:11.2298050Z,EQ-1,86.78,48.30
2026-05-08T22:56:21.2298050Z,EQ-4,96.50,46.55
2026-05-08T22:56:31.2298050Z,EQ-2,95.13,44.93
2026-05-08T22:56:41.2298050Z,EQ-1,85.56,45.33
2026-05-08T22:56:51.2298050Z,EQ-4,95.87,41.16
2026-05-08T22:57:01.2298050Z,EQ-4,93.72,41.61
2026-05-08T22:57:11.2298050Z,EQ-4,93.70,42.42
2026-05-08T22:57:21.2298050Z,EQ-1,95.80,47.13
2026-05-08T22:57:31.2298050Z,EQ-3,92.17,45.25
2026-05-08T22:57:41.2298050Z,EQ-4,94.07,44.64
2026-05-08T22:57:51.2298050Z,EQ-4,90.83,43.08
2026-05-08T22:58:01.2298050Z,EQ-3,90.57,44.88
2026-05-08T22:58:11.2298050Z,EQ-2,85.02,48.86
2026-05-08T22:58:21.2298050Z,EQ-3,94.14,46.02
2026-05-08T22:58:31.2298050Z,EQ-1,91.14,44.69
2026-05-08T22:58:41.2298050Z,EQ-4,89.55,41.42
2026-05-08T22:58:51.2298050Z,EQ-4,89.96,49.69
2026-05-08T22:59:01.2298050Z,EQ-2,91.96,42.94
2026-05-08T22:59:11.2298050Z,EQ-1,97.60,43.20
2026-05-08T22:59:21.2298050Z,EQ-2,92.98,47.95
2026-05-08T22:59:31.2298050Z,EQ-3,95.18,41.30
2026-05-08T22:59:41.2298050Z,EQ-4,96.00,44.33
2026-05-08T22:59:51.2298050Z,EQ-2,98.32,40.65
2026-05-08T23:00:01.2298050Z,EQ-2,95.17,46.99
2026-05-08T23:00:11.2298050Z,EQ-4,90.01,49.85
2026-05-08T23:00:21.2298050Z,EQ-4,98.79,41.07
2026-05-08T23:00:31.2298050Z,EQ-3,89.77,45.22
2026-05-08T23:00:41.2298050Z,EQ-1,99.09,40.73
2026-05-08T23:00:51.2298050Z,EQ-2,94.79,49.54
2026-05-08T23:01:01.2298050Z,EQ-2,97.52,41.44
2026-05-08T23:01:11.2298050Z,EQ-3,95.82,47.09
2026-05-08T23:01:21.2298050Z,EQ-3,99.49,44.36
2026-05-08T23:01:31.2298050Z,EQ-3,91.54,49.13
2026-05-08T23:01:41.2298050Z,EQ-1,85.45,49.19
2026-05-08T23:01:51.2298050Z,EQ-2,86.96,45.63
2026-05-08T23:02:01.2298050Z,EQ-1,98.91,47.71
2026-05-08T23:02:11.2298050Z,EQ-4,92.51,46.48
2026-05-08T23:02:21.2298050Z,EQ-2,86.59,44.52
2026-05-08T23:02:31.2298050Z,EQ-4,86.43,40.36
2026-05-08T23:02:41.2298050Z,EQ-3,96.71,47.94
2026-05-08T23:02:51.2298050Z,EQ-3,96.31,44.59
2026-05-08T23:03:01.2298050Z,EQ-3,91.47,49.17
2026-05-08T23:03:11.2298050Z,EQ-2,92.01,44.74
2026-05-08T23:03:21.2298050Z,EQ-1,93.73,42.29
2026-05-08T23:03:31.2298050Z,EQ-2,91.77,44.29
2026-05-08T23:03:41.2298050Z,EQ-3,92.66,42.91
2026-05-08T23:03:51.2298050Z,EQ-4,89.67,49.78
2026-05-08T23:04:01.2298050Z,EQ-2,85.86,47.14
2026-05-08T23:04:11.2298050Z,EQ-1,96.35,43.22
2026-05-08T23:04:21.2298050Z,EQ-2,91.29,46.92
2026-05-08T23:04:31.2298050Z,EQ-1,92.95,46.88
2026-05-08T23:04:41.2298050Z,EQ-4,93.78,43.49
2026-05-08T23:04:51.2298050Z,EQ-1,87.94,40.35
2026-05-08T23:05:01.2298050Z,EQ-3,95.58,48.85
2026-05-08T23:05:11.2298050Z,EQ-2,94.24,49.58
2026-05-08T23:05:21.2298050Z,EQ-3,98.90,42.39
2026-05-08T23:05:31.2298050Z,EQ-1,87.40,42.95
2026-05-08T23:05:41.2298050Z,EQ-1,99.03,41.24
2026-05-08T23:05:51.2298050Z,EQ-1,98.43,44.30
2026-05-08T23:06:01.2298050Z,EQ-2,96.12,40.23
2026-05-08T23:06:11.2298050Z,EQ-3,87.36,49.54
2026-05-08T23:06:21.2298050Z,EQ-4,95.59,40.48
2026-05-08T23:06:31.2298050Z,EQ-3,92.85,43.69
2026-05-08T23:06:41.2298050Z,EQ-1,94.85,43.56
2026-05-08T23:06:51.2298050Z,EQ-1,85.78,46.50
2026-05-08T23:07:01.2298050Z,EQ-2,94.07,44.03
2026-05-08T23:07:11.2298050Z,EQ-4,96.41,45.75
2026-05-08T23:07:21.2298050Z,EQ-4,88.64,45.92
2026-05-08T23:07:31.2298050Z,EQ-3,97.91,45.42
2026-05-08T23:07:41.2298050Z,EQ-2,91.18,48.88
2026-05-08T23:07:51.2298050Z,EQ-1,88.71,43.97
2026-05-08T23:08:01.2298050Z,EQ-3,96.53,42.36
2026-05-08T23:08:11.2298050Z,EQ-2,96.20,43.96
2026-05-08T23:08:21.2298050Z,EQ-2,98.90,42.65
2026-05-08T23:08:31.2298050Z,EQ-2,96.60,46.34
2026-05-08T23:08:41.2298050Z,EQ-4,86.31,44.02
2026-05-08T23:08:51.2298050Z,EQ-4,88.86,45.17
2026-05-08T23:09:01.2298050Z,EQ-4,94.21,46.68
2026-05-08T23:09:11.2298050Z,EQ-3,91.02,42.89
2026-05-08T23:09:21.2298050Z,EQ-1,96.82,41.81
2026-05-08T23:09:31.2298050Z,EQ-2,90.54,48.11
2026-05-08T23:09:41.2298050Z,EQ-2,96.17,46.58
2026-05-08T23:09:51.2298050Z,EQ-2,86.18,48.68
2026-05-08T23:10:01.2298050Z,EQ-4,96.25,42.04
2026-05-08T23:10:11.2298050Z,EQ-3,85.45,49.43
2026-05-08T23:10:21.2298050Z,EQ-4,98.70,40.15
2026-05-08T23:10:31.2298050Z,EQ-1,96.97,47.83
2026-05-08T23:10:41.2298050Z,EQ-2,95.99,43.68
2026-05-08T23:10:51.2298050Z,EQ-3,94.25,49.09
2026-05-08T23:11:01.2298050Z,EQ-4,85.30,49.57
2026-05-08T23:11:11.2298050Z,EQ-4,91.04,45.71
2026-05-08T23:11:21.2298050Z,EQ-2,96.06,45.67
2026-05-08T23:11:31.2298050Z,EQ-2,88.42,43.34
2026-05-08T23:11:41.2298050Z,EQ-2,92.45,49.26
2026-05-08T23:11:51.2298050Z,EQ-2,94.78,48.97
2026-05-08T23:12:01.2298050Z,EQ-2,97.57,48.12
2026-05-08T23:12:11.2298050Z,EQ-1,91.08,44.53
2026-05-08T23:12:21.2298050Z,EQ-3,96.27,48.80
2026-05-08T23:12:31.2298050Z,EQ-4,85.75,43.34
2026-05-08T23:12:41.2298050Z,EQ-3,95.57,44.26
2026-05-08T23:12:51.2298050Z,EQ-1,88.69,45.78
2026-05-08T23:13:01.2298050Z,EQ-1,96.72,44.15
2026-05-08T23:13:11.2298050Z,EQ-3,87.41,43.76
2026-05-08T23:13:21.2298050Z,EQ-3,85.23,48.92
2026-05-08T23:13:31.2298050Z,EQ-1,85.17,43.25
2026-05-08T23:13:41.2298050Z,EQ-2,98.28,45.33
2026-05-08T23:13:51.2298050Z,EQ-4,93.63,40.44
2026-05-08T23:14:01.2298050Z,EQ-2,98.18,43.54
2026-05-08T23:14:11.2298050Z,EQ-1,91.24,40.54
2026-05-08T23:14:21.2298050Z,EQ-1,98.28,46.51
2026-05-08T23:14:31.2298050Z,EQ-1,99.24,48.37
2026-05-08T23:14:41.2298050Z,EQ-4,97.84,42.74
2026-05-08T23:14:51.2298050Z,EQ-3,99.40,40.75
2026-05-08T23:15:01.2298050Z,EQ-1,98.21,42.43
2026-05-08T23:15:11.2298050Z,EQ-4,90.92,44.38
2026-05-08T23:15:21.2298050Z,EQ-2,93.90,46.46
2026-05-08T23:15:31.2298050Z,EQ-2,99.23,46.52
2026-05-08T23:15:41.2298050Z,EQ-4,91.93,44.54
2026-05-08T23:15:51.2298050Z,EQ-2,97.32,44.07
2026-05-08T23:16:01.2298050Z,EQ-4,90.87,49.55
2026-05-08T23:16:11.2298050Z,EQ-2,99.64,48.60
2026-05-08T23:16:21.2298050Z,EQ-4,93.31,47.74
2026-05-08T23:16:31.2298050Z,EQ-3,96.69,46.67
2026-05-08T23:16:41.2298050Z,EQ-1,89.72,44.25
2026-05-08T23:16:51.2298050Z,EQ-2,90.96,43.69
2026-05-08T23:17:01.2298050Z,EQ-1,85.30,48.44
2026-05-08T23:17:11.2298050Z,EQ-4,87.92,49.64
2026-05-08T23:17:21.2298050Z,EQ-4,98.70,42.44
2026-05-08T23:17:31.2298050Z,EQ-4,92.67,41.74
2026-05-08T23:17:41.2298050Z,EQ-2,85.25,45.25
2026-05-08T23:17:51.2298050Z,EQ-1,96.09,46.79
2026-05-08T23:18:01.2298050Z,EQ-4,91.39,43.50
2026-05-08T23:18:11.2298050Z,EQ-3,92.89,43.05
2026-05-08T23:18:21.2298050Z,EQ-4,94.36,46.01
2026-05-08T23:18:31.2298050Z,EQ-2,94.55,44.22
2026-05-08T23:18:41.2298050Z,EQ-1,97.89,41.26
2026-05-08T23:18:51.2298050Z,EQ-1,87.91,46.34
2026-05-08T23:19:01.2298050Z,EQ-2,94.14,44.20
2026-05-08T23:19:11.2298050Z,EQ-1,99.69,46.31
2026-05-08T23:19:21.2298050Z,EQ-2,87.09,48.58
2026-05-08T23:19:31.2298050Z,EQ-1,95.26,47.53
2026-05-08T23:19:41.2298050Z,EQ-3,88.72,49.95
2026-05-08T23:19:51.2298050Z,EQ-2,88.13,49.04
2026-05-08T23:20:01.2298050Z,EQ-4,92.74,40.00
2026-05-08T23:20:11.2298050Z,EQ-4,89.45,44.90
2026-05-08T23:20:21.2298050Z,EQ-4,86.27,47.48
2026-05-08T23:20:31.2298050Z,EQ-1,92.95,49.86
2026-05-08T23:20:41.2298050Z,EQ-2,89.89,42.01
2026-05-08T23:20:51.2298050Z,EQ-4,88.80,44.46
2026-05-08T23:21:01.2298050Z,EQ-1,88.83,43.44
2026-05-08T23:21:11.2298050Z,EQ-1,85.83,46.47
2026-05-08T23:21:21.2298050Z,EQ-4,95.64,45.68
2026-05-08T23:21:31.2298050Z,EQ-4,99.21,41.68
2026-05-08T23:21:41.2298050Z,EQ-1,87.43,46.46
2026-05-08T23:21:51.2298050Z,EQ-2,96.71,40.22
2026-05-08T23:22:01.2298050Z,EQ-3,97.65,48.19
2026-05-08T23:22:11.2298050Z,EQ-4,98.47,49.63
2026-05-08T23:22:21.2298050Z,EQ-4,87.50,48.19
2026-05-08T23:22:31.2298050Z,EQ-4,98.74,46.69
2026-05-08T23:22:41.2298050Z,EQ-1,96.47,43.04
2026-05-08T23:22:51.2298050Z,EQ-3,97.17,48.32
2026-05-08T23:23:01.2298050Z,EQ-4,96.27,48.47
2026-05-08T23:23:11.2298050Z,EQ-2,90.75,44.35
2026-05-08T23:23:21.2298050Z,EQ-1,91.15,45.10
2026-05-08T23:23:31.2298050Z,EQ-4,95.32,42.61
2026-05-08T23:23:41.2298050Z,EQ-2,94.49,47.91
2026-05-08T23:23:51.2298050Z,EQ-2,87.23,46.72
2026-05-08T23:24:01.2298050Z,EQ-4,96.85,47.15
2026-05-08T23:24:11.2298050Z,EQ-1,92.53,45.93
2026-05-08T23:24:21.2298050Z,EQ-3,90.99,40.31
2026-05-08T23:24:31.2298050Z,EQ-1,92.65,49.32
2026-05-08T23:24:41.2298050Z,EQ-2,89.38,43.95
2026-05-08T23:24:51.2298050Z,EQ-4,96.92,47.05
2026-05-08T23:25:01.2298050Z,EQ-2,85.93,42.90
2026-05-08T23:25:11.2298050Z,EQ-4,90.34,49.17
2026-05-08T23:25:21.2298050Z,EQ-3,94.29,41.12
2026-05-08T23:25:31.2298050Z,EQ-4,95.55,47.65
2026-05-08T23:25:41.2298050Z,EQ-1,88.38,40.80
2026-05-08T23:25:51.2298050Z,EQ-1,93.66,42.20
2026-05-08T23:26:01.2298050Z,EQ-1,89.04,46.76
2026-05-08T23:26:11.2298050Z,EQ-4,98.29,48.69
2026-05-08T23:26:21.2298050Z,EQ-3,92.12,42.49
2026-05-08T23:26:31.2298050Z,EQ-3,89.78,43.18
2026-05-08T23:26:41.2298050Z,EQ-1,88.98,40.31
2026-05-08T23:26:51.2298050Z,EQ-2,91.31,40.37
2026-05-08T23:27:01.2298050Z,EQ-2,88.88,49.98
2026-05-08T23:27:11.2298050Z,EQ-1,95.41,41.66
2026-05-08T23:27:21.2298050Z,EQ-3,90.71,42.23
2026-05-08T23:27:31.2298050Z,EQ-1,98.76,42.27
2026-05-08T23:27:41.2298050Z,EQ-3,94.02,40.14
2026-05-08T23:27:51.2298050Z,EQ-3,96.44,40.56
2026-05-08T23:28:01.2298050Z,EQ-1,86.09,43.81
2026-05-08T23:28:11.2298050Z,EQ-1,97.68,42.18
2026-05-08T23:28:21.2298050Z,EQ-2,93.37,46.59
2026-05-08T23:28:31.2298050Z,EQ-4,86.54,40.31
2026-05-08T23:28:41.2298050Z,EQ-1,86.97,44.49
2026-05-08T23:28:51.2298050Z,EQ-2,93.06,49.19
2026-05-08T23:29:01.2298050Z,EQ-1,91.11,40.94
2026-05-08T23:29:11.2298050Z,EQ-1,98.26,43.48
2026-05-08T23:29:21.2298050Z,EQ-2,86.08,46.94
2026-05-08T23:29:31.2298050Z,EQ-4,86.54,46.52
2026-05-08T23:29:41.2298050Z,EQ-3,88.20,43.18
2026-05-08T23:29:51.2298050Z,EQ-1,99.66,45.07
2026-05-08T23:30:01.2298050Z,EQ-2,89.76,40.24
2026-05-08T23:30:11.2298050Z,EQ-2,95.42,42.68
2026-05-08T23:30:21.2298050Z,EQ-2,99.27,43.09
2026-05-08T23:30:31.2298050Z,EQ-1,97.58,47.33
2026-05-08T23:30:41.2298050Z,EQ-3,94.22,46.49
2026-05-08T23:30:51.2298050Z,EQ-3,91.97,45.90
2026-05-08T23:31:01.2298050Z,EQ-4,97.00,49.04
2026-05-08T23:31:11.2298050Z,EQ-4,91.29,44.45
2026-05-08T23:31:21.2298050Z,EQ-4,97.03,41.45
2026-05-08T23:31:31.2298050Z,EQ-1,92.54,47.73
2026-05-08T23:31:41.2298050Z,EQ-4,92.85,48.26
2026-05-08T23:31:51.2298050Z,EQ-1,89.67,42.66
2026-05-08T23:32:01.2298050Z,EQ-1,94.25,46.19
2026-05-08T23:32:11.2298050Z,EQ-4,95.53,49.33
2026-05-08T23:32:21.2298050Z,EQ-1,97.29,49.02
2026-05-08T23:32:31.2298050Z,EQ-4,91.35,49.65
2026-05-08T23:32:41.2298050Z,EQ-3,87.99,49.47
2026-05-08T23:32:51.2298050Z,EQ-3,95.72,48.92
2026-05-08T23:33:01.2298050Z,EQ-4,85.78,44.93
2026-05-08T23:33:11.2298050Z,EQ-4,89.23,49.90
2026-05-08T23:33:21.2298050Z,EQ-4,88.72,43.76
2026-05-08T23:33:31.2298050Z,EQ-2,95.59,45.18
2026-05-08T23:33:41.2298050Z,EQ-3,99.95,47.53
2026-05-08T23:33:51.2298050Z,EQ-4,87.78,41.19
